10,1000,0,2000,0.000000
20,1000,0,2000,0.000000
50,1000,0,2000,0.000000
100,1000,0,2000,0.000000
10,10000,7,20000,0.000000
20,10000,37,20000,0.000000
50,10000,10,20000,0.000000
100,10000,26,20000,0.000000
10,100000,117,200000,0.000000
20,100000,109,200000,0.000000
50,100000,108,200000,0.000000
100,100000,111,200000,0.000000
20,1000000,1572,2000000,0.100000
50,1000000,1358,2000000,0.000000
100,1000000,1169,2000000,0.100000
10,1000000,1233,2000000,0.000000
